fpr_eqgnn,tpr_eqgnn,labels_all,y_score_eqgnn
0.0,0.0,1,0.7480900883674622
0.0,0.0013698630136986301,0,0.3527953028678894
0.0,0.06301369863013699,0,0.36774933338165283
0.0014925373134328358,0.06301369863013699,1,0.4103793203830719
0.0014925373134328358,0.07397260273972603,1,0.34812840819358826
0.0029850746268656717,0.07397260273972603,1,0.8527193665504456
0.0029850746268656717,0.0821917808219178,1,0.3903025984764099
0.004477611940298508,0.0821917808219178,1,0.9597845077514648
0.004477611940298508,0.0958904109589041,0,0.4518478214740753
0.005970149253731343,0.0958904109589041,1,0.7672888040542603
0.005970149253731343,0.10547945205479452,1,0.6274958848953247
0.007462686567164179,0.10547945205479452,1,0.9015997648239136
0.007462686567164179,0.1178082191780822,0,0.19965004920959473
0.008955223880597015,0.1178082191780822,1,0.11151686310768127
0.008955223880597015,0.11917808219178082,1,0.13391727209091187
0.010447761194029851,0.11917808219178082,1,0.6150364875793457
0.010447761194029851,0.13013698630136986,0,0.22737792134284973
0.011940298507462687,0.13013698630136986,1,0.4075551927089691
0.011940298507462687,0.14383561643835616,0,0.7802600860595703
0.013432835820895522,0.14383561643835616,1,0.33545634150505066
0.013432835820895522,0.14931506849315068,1,0.5381869673728943
0.016417910447761194,0.14931506849315068,1,0.3751367926597595
0.016417910447761194,0.1684931506849315,0,0.17956949770450592
0.01791044776119403,0.1684931506849315,0,0.36195024847984314
0.01791044776119403,0.18082191780821918,0,0.12129717320203781
0.019402985074626865,0.18082191780821918,1,0.8988474607467651
0.019402985074626865,0.1821917808219178,1,0.6993991732597351
0.020895522388059702,0.1821917808219178,0,0.5743211507797241
0.020895522388059702,0.2095890410958904,1,0.6702447533607483
0.022388059701492536,0.2095890410958904,1,0.7209758162498474
0.022388059701492536,0.21506849315068494,0,0.4542205035686493
0.023880597014925373,0.21506849315068494,0,0.25109168887138367
0.023880597014925373,0.21643835616438356,0,0.5498442053794861
0.025373134328358207,0.21643835616438356,0,0.07979843020439148
0.025373134328358207,0.22054794520547946,0,0.18149812519550323
0.026865671641791045,0.22054794520547946,0,0.322002649307251
0.026865671641791045,0.23424657534246576,0,0.45120683312416077
0.028358208955223882,0.23424657534246576,0,0.3248438239097595
0.028358208955223882,0.2410958904109589,1,0.5490875840187073
0.03134328358208955,0.2410958904109589,0,0.12329399585723877
0.03134328358208955,0.2493150684931507,0,0.7035151720046997
0.03283582089552239,0.2493150684931507,0,0.18226449191570282
