fpr_eqgnn,tpr_eqgnn,labels_all,y_score_eqgnn
0.0,0.0,0.0,0.9933792198931377
0.0,0.0017152658662092624,0.0,0.3732844950321298
0.0,0.30017152658662094,0.0,9.145243680670265e-07
0.0014992503748125937,0.30017152658662094,0.0,0.939744670515698
0.0014992503748125937,0.35506003430531735,0.0,0.9515774174724622
0.0029985007496251873,0.35506003430531735,0.0,0.9741541589030687
0.0029985007496251873,0.3567753001715266,0.0,0.9648075332653894
0.004497751124437781,0.3567753001715266,0.0,0.9913367606733889
0.004497751124437781,0.3670668953687822,0.0,0.019885756816706505
0.005997001499250375,0.3670668953687822,1.0,0.5544897333608869
0.005997001499250375,0.37392795883361923,1.0,0.9994733262902391
0.0074962518740629685,0.37392795883361923,0.0,0.023694023318604828
0.0074962518740629685,0.37564322469982847,0.0,0.8436146480140757
0.008995502248875561,0.37564322469982847,0.0,0.8896347463242948
0.008995502248875561,0.379073756432247,0.0,0.9569559725707021
0.01199400299850075,0.379073756432247,1.0,0.040017775572637526
0.01199400299850075,0.38250428816466553,1.0,0.9983656500193927
0.013493253373313344,0.38250428816466553,1.0,0.9942297158515181
0.013493253373313344,0.3996569468267582,1.0,0.9768986716470748
0.014992503748125937,0.3996569468267582,1.0,0.9999707203866524
0.014992503748125937,0.41852487135506006,1.0,0.46090636660569045
0.01649175412293853,0.41852487135506006,1.0,0.9990403842557452
0.01649175412293853,0.4322469982847341,0.0,0.05886622869726042
0.020989505247376312,0.4322469982847341,0.0,0.6680235418390065
0.020989505247376312,0.43567753001715265,0.0,0.590091739454804
0.022488755622188907,0.43567753001715265,1.0,0.9999998827534031
0.022488755622188907,0.43739279588336194,1.0,0.33153499013040005
0.025487256371814093,0.43739279588336194,1.0,0.9963228379600197
0.025487256371814093,0.4425385934819897,1.0,0.9832438133295223
0.026986506746626688,0.4425385934819897,0.0,0.10127370063194735
0.026986506746626688,0.444253859348199,1.0,0.6042480752046194
0.02848575712143928,0.444253859348199,0.0,0.09458267848566712
0.02848575712143928,0.44596912521440824,1.0,0.9999979715914284
0.029985007496251874,0.44596912521440824,0.0,0.48550273653206993
0.029985007496251874,0.44939965694682676,0.0,0.9886888243015348
0.031484257871064465,0.44939965694682676,0.0,0.9964440986281178
0.031484257871064465,0.45454545454545453,0.0,0.9935771857497041
0.035982008995502246,0.45454545454545453,0.0,0.8899045482507097
0.035982008995502246,0.4562607204116638,0.0,0.5122737631971508
0.038980509745127435,0.4562607204116638,0.0,0.9893285558436963
0.038980509745127435,0.45969125214408235,0.0,0.717393367052714
0.04047976011994003,0.45969125214408235,0.0,0.5697153390055019
0.04047976011994003,0.4665523156089194,0.0,0.9901878845511526
0.041979010494752625,0.4665523156089194,0.0,0.9916240213826304
0.041979010494752625,0.46826758147512865,1.0,0.99999828246183
0.044977511244377814,0.46826758147512865,0.0,0.929465174423193
0.044977511244377814,0.4716981132075472,1.0,0.9872438701461633
0.046476761619190406,0.4716981132075472,0.0,0.5920102482909575
0.046476761619190406,0.4734133790737564,1.0,0.03567951138766911
0.05697151424287856,0.4734133790737564,1.0,0.9999313132699168
0.05697151424287856,0.4751286449399657,1.0,0.5268514862000422
0.06896551724137931,0.4751286449399657,0.0,0.9982262700039436
0.06896551724137931,0.47855917667238423,0.0,0.9700241490987179
0.0704647676161919,0.47855917667238423,1.0,0.9489830360485947
0.0704647676161919,0.48198970840480276,1.0,0.9999648468935043
0.07196401799100449,0.48198970840480276,0.0,0.9630422225969004
0.07196401799100449,0.483704974271012,1.0,0.9898101838620892
0.07496251874062969,0.483704974271012,1.0,0.6258959335892591
0.07496251874062969,0.4854202401372213,1.0,0.46739720168639204
0.07796101949025487,0.4854202401372213,0.0,0.9470883840534102
0.07796101949025487,0.4888507718696398,1.0,0.013324313094785484
0.08095952023988005,0.4888507718696398,0.0,0.9949545944709435
0.08095952023988005,0.49056603773584906,0.0,0.9698996083926675
0.08395802098950525,0.49056603773584906,0.0,0.592277424545162
0.08395802098950525,0.4922813036020583,0.0,0.9538901923639788
0.10044977511244378,0.4922813036020583,1.0,0.9999892447966783
0.10044977511244378,0.4939965694682676,0.0,0.999440944816199
0.10944527736131934,0.4939965694682676,0.0,0.00033806248299796414
0.10944527736131934,0.4957118353344768,1.0,0.999986334629758
0.11244377811094453,0.4957118353344768,1.0,0.997354736485925
0.11244377811094453,0.4974271012006861,0.0,0.05705110961124635
0.11394302848575712,0.4974271012006861,1.0,0.9967540185921616
0.11394302848575712,0.49914236706689535,0.0,0.9892874335068289
0.11544227886056972,0.49914236706689535,0.0,0.9841153486612334
0.11544227886056972,0.5025728987993139,0.0,0.5092662437479174
0.12593703148425786,0.5025728987993139,0.0,0.9076014406467402
0.12593703148425786,0.5042881646655232,1.0,0.9994838837799908
0.13193403298350825,0.5042881646655232,1.0,0.5338240974544188
0.13193403298350825,0.5060034305317325,0.0,0.868112238482936
0.13343328335832083,0.5060034305317325,1.0,0.02036244540528539
0.13343328335832083,0.5094339622641509,1.0,0.5273035603333558
0.13493253373313344,0.5094339622641509,0.0,0.7757003612806517
0.13493253373313344,0.5111492281303602,0.0,0.047917250710041985
0.13943028485757122,0.5111492281303602,1.0,0.5621890573331777
0.13943028485757122,0.5128644939965694,1.0,0.20064532530531426
0.1409295352323838,0.5128644939965694,1.0,0.5802200895146453
0.1409295352323838,0.5145797598627787,0.0,0.2278621004718981
0.1469265367316342,0.5145797598627787,0.0,0.37186036588445126
0.1469265367316342,0.5180102915951973,1.0,0.9993387812375222
0.14992503748125938,0.5180102915951973,0.0,0.5685785424742625
0.14992503748125938,0.5197255574614065,1.0,0.9991024780184079
0.15142428785607195,0.5197255574614065,1.0,0.881115806944826
0.15142428785607195,0.5214408233276158,1.0,0.9998154036911715
0.1664167916041979,0.5214408233276158,0.0,0.4695256331034953
0.1664167916041979,0.5231560891938251,0.0,0.9492761140161138
0.1724137931034483,0.5231560891938251,0.0,0.3378771978551248
0.1724137931034483,0.5248713550600344,1.0,0.9909750870880267
0.17391304347826086,0.5248713550600344,0.0,0.9983580481394368
0.17391304347826086,0.5300171526586621,0.0,0.0001876046799361016
0.17991004497751126,0.5300171526586621,0.0,0.91155331265825
0.17991004497751126,0.5317324185248714,1.0,0.9710965815021859
0.18140929535232383,0.5317324185248714,0.0,0.9388224574676501
0.18140929535232383,0.5334476843910806,0.0,0.7512763535423623
0.18590704647676162,0.5334476843910806,0.0,0.9832982855186427
0.18590704647676162,0.5368782161234992,1.0,0.9999345707683127
0.19640179910044978,0.5368782161234992,0.0,0.9706373270446474
0.19640179910044978,0.5385934819897084,0.0,0.9824125734306937
0.19940029985007496,0.5385934819897084,0.0,0.9918895256523388
0.19940029985007496,0.5403087478559176,1.0,0.2077733630858629
0.20089955022488756,0.5403087478559176,0.0,0.00023176553426500202
0.20089955022488756,0.5420240137221269,0.0,0.5760164903765558
0.2098950524737631,0.5420240137221269,1.0,0.9999909014354562
0.2098950524737631,0.5437392795883362,0.0,0.9838978509842063
0.2143928035982009,0.5437392795883362,1.0,0.998538262737162
0.2143928035982009,0.5454545454545454,0.0,0.8060755796790706
0.22488755622188905,0.5454545454545454,0.0,0.39813583588016455
0.22488755622188905,0.5471698113207547,1.0,0.9978651557576181
0.23088455772113944,0.5471698113207547,1.0,0.9981036750871394
0.23088455772113944,0.548885077186964,0.0,0.10110381094094326
0.2353823088455772,0.548885077186964,0.0,0.9984597993657659
0.2353823088455772,0.5506003430531733,1.0,0.9999018648071888
0.2383808095952024,0.5506003430531733,0.0,0.13828310461005855
0.2383808095952024,0.5523156089193825,0.0,0.5252694474153795
0.2413793103448276,0.5523156089193825,1.0,0.35830581039158266
