fpr_eqgnn,tpr_eqgnn,labels_all,y_score_eqgnn
0.0,0.0,0,1.6683811
0.0,0.0017152658662092624,0,0.25822228
0.0,0.27101200686106347,0,0.112269536
0.0014992503748125937,0.27101200686106347,0,0.8144782
0.0014992503748125937,0.2830188679245283,0,0.90549815
0.0029985007496251873,0.2830188679245283,0,1.429254
0.0029985007496251873,0.28987993138936535,0,1.6868176
0.005997001499250375,0.28987993138936535,0,1.4463534
0.005997001499250375,0.2915951972555746,0,0.029031636
0.0074962518740629685,0.2915951972555746,1,1.0050921
0.0074962518740629685,0.29845626072041165,1,1.7800543
0.008995502248875561,0.29845626072041165,0,0.017310591
0.008995502248875561,0.31732418524871353,0,0.60980046
0.010494752623688156,0.31732418524871353,0,0.52133954
0.010494752623688156,0.32075471698113206,0,1.2270955
0.01199400299850075,0.32075471698113206,1,0.10034566
0.01199400299850075,0.3276157804459691,1,2.0057435
0.013493253373313344,0.3276157804459691,1,1.514426
0.013493253373313344,0.34305317324185247,1,1.240262
0.014992503748125937,0.34305317324185247,1,2.4261851
0.014992503748125937,0.3567753001715266,1,0.4631717
0.01649175412293853,0.3567753001715266,1,1.6630303
0.01649175412293853,0.3602058319039451,0,0.018622085
0.019490254872563718,0.3602058319039451,0,0.55378133
0.019490254872563718,0.3653516295025729,0,0.5907367
0.022488755622188907,0.3653516295025729,1,2.972161
0.022488755622188907,0.3687821612349914,1,0.46068066
0.0239880059970015,0.3687821612349914,1,2.343171
0.0239880059970015,0.37564322469982847,1,1.5820433
0.025487256371814093,0.37564322469982847,0,0.10940001
0.025487256371814093,0.38593481989708406,1,0.86191326
0.026986506746626688,0.38593481989708406,0,0.01936449
0.026986506746626688,0.3927958833619211,1,1.5893443
0.02848575712143928,0.3927958833619211,0,0.3927778
0.02848575712143928,0.3996569468267582,0,1.120973
0.031484257871064465,0.3996569468267582,0,1.1148112
0.031484257871064465,0.4013722126929674,0,0.8181506
0.03298350824587706,0.4013722126929674,0,0.35597473
0.03298350824587706,0.411663807890223,0,0.39772278
0.034482758620689655,0.411663807890223,0,1.009099
0.034482758620689655,0.41680960548885077,0,0.8649756
0.035982008995502246,0.41680960548885077,0,0.6352968
0.035982008995502246,0.41852487135506006,0,2.1223989
0.038980509745127435,0.41852487135506006,0,1.2318898
0.038980509745127435,0.42710120068610635,1,1.8378997
0.04047976011994003,0.42710120068610635,0,1.2335415
0.04047976011994003,0.4305317324185249,1,1.0350779
0.041979010494752625,0.4305317324185249,0,0.62590516
0.041979010494752625,0.4339622641509434,1,0.048152223
0.044977511244377814,0.4339622641509434,1,3.5606434
0.044977511244377814,0.43739279588336194,1,0.35661873
0.046476761619190406,0.43739279588336194,0,1.6228625
0.046476761619190406,0.4391080617495712,0,1.216249
0.047976011994003,0.4391080617495712,1,1.6857877
0.047976011994003,0.444253859348199,1,2.8363218
0.049475262368815595,0.444253859348199,0,0.24360411
0.049475262368815595,0.45454545454545453,1,1.5872803
0.05847076461769116,0.45454545454545453,1,0.8818127
0.05847076461769116,0.4562607204116638,1,0.6519666
0.06146926536731634,0.4562607204116638,0,0.71189755
0.06146926536731634,0.45797598627787306,1,0.1257497
0.06296851574212893,0.45797598627787306,0,0.96863043
0.06296851574212893,0.45969125214408235,0,1.0942758
0.06446776611694154,0.45969125214408235,0,0.23001602
0.06446776611694154,0.4614065180102916,0,0.9585926
0.06746626686656672,0.4614065180102916,1,2.9805045
0.06746626686656672,0.46826758147512865,0,2.0184247
0.06896551724137931,0.46826758147512865,0,0.072247386
0.06896551724137931,0.4734133790737564,1,1.9924827
0.0704647676161919,0.4734133790737564,1,1.4816401
0.0704647676161919,0.4751286449399657,0,0.0330099
0.07196401799100449,0.4751286449399657,1,2.070427
0.07196401799100449,0.47855917667238423,0,1.7648109
0.07496251874062969,0.47855917667238423,0,1.1950554
0.07496251874062969,0.48198970840480276,0,0.53155637
0.07646176911544228,0.48198970840480276,0,0.67169195
0.07646176911544228,0.483704974271012,1,2.0283244
0.07796101949025487,0.483704974271012,1,0.49583086
0.07796101949025487,0.4854202401372213,0,0.7714551
0.08095952023988005,0.4854202401372213,1,0.002179406
0.08095952023988005,0.48713550600343053,1,0.5418003
0.08995502248875563,0.48713550600343053,0,0.55446726
0.08995502248875563,0.4888507718696398,0,0.054561302
0.09745127436281859,0.4888507718696398,1,1.0165513
0.09745127436281859,0.4922813036020583,1,0.4032606
0.10044977511244378,0.4922813036020583,1,1.0817386
0.10044977511244378,0.5042881646655232,0,0.37702262
0.10344827586206896,0.5042881646655232,0,0.27426398
0.10344827586206896,0.5060034305317325,1,1.9037244
0.11244377811094453,0.5060034305317325,0,0.3926513
0.11244377811094453,0.5111492281303602,1,2.3636
0.11544227886056972,0.5111492281303602,1,1.1808419
0.11544227886056972,0.5128644939965694,1,2.2273295
0.12443778110944528,0.5128644939965694,0,0.27078405
0.12443778110944528,0.5145797598627787,0,1.4983566
0.12593703148425786,0.5145797598627787,0,0.20311265
0.12593703148425786,0.516295025728988,1,1.4481946
0.12893553223388307,0.516295025728988,0,1.6242205
0.12893553223388307,0.5180102915951973,0,0.032288313
0.13043478260869565,0.5180102915951973,0,0.808548
0.13043478260869565,0.5197255574614065,1,0.83338135
0.13193403298350825,0.5197255574614065,0,0.74958766
0.13193403298350825,0.5214408233276158,0,0.6311139
0.13493253373313344,0.5214408233276158,0,1.5319433
0.13493253373313344,0.5300171526586621,1,2.0702662
0.136431784107946,0.5300171526586621,0,1.5579233
0.136431784107946,0.5317324185248714,0,1.5337845
0.13793103448275862,0.5317324185248714,0,1.0676156
0.13793103448275862,0.5368782161234992,1,0.50194806
0.13943028485757122,0.5368782161234992,0,0.017048383
0.13943028485757122,0.5385934819897084,0,0.34861693
